order_item_id,order_id,product_id,quantity,unit_price,line_total,created_at,updated_at
2295,762,82,3,373.78,1121.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2296,763,31,4,64.66,258.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2297,763,50,1,241.61,241.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2298,763,51,3,56.22,168.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2299,763,39,1,368.63,368.63,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2300,763,97,2,403.10,806.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2301,764,81,3,470.08,1410.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2302,764,99,4,430.71,1722.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2303,764,5,3,360.85,1082.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2304,764,11,4,486.83,1947.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2305,765,13,2,104.22,208.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2306,765,90,3,82.57,247.71,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2307,765,65,1,39.87,39.87,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2308,765,46,4,122.76,491.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2309,766,89,1,277.34,277.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2310,766,98,1,88.01,88.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2311,766,83,2,113.21,226.42,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2312,766,81,4,470.08,1880.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2313,767,52,2,211.44,422.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2314,768,11,1,486.83,486.83,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2315,768,21,2,141.19,282.38,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2316,768,67,2,37.87,75.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2317,768,77,4,441.62,1766.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2318,768,41,4,90.91,363.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2319,769,88,5,14.74,73.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2320,769,42,3,482.54,1447.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2321,770,24,4,274.10,1096.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2322,770,49,5,274.22,1371.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2323,770,29,1,133.19,133.19,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2324,771,60,2,90.67,181.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2325,772,52,5,211.44,1057.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2326,773,12,3,416.41,1249.23,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2327,773,22,5,114.19,570.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2328,774,87,4,373.20,1492.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2329,774,16,2,191.39,382.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2330,774,92,2,112.94,225.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2331,774,25,3,205.71,617.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2332,775,56,2,405.93,811.86,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2333,775,77,2,441.62,883.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2334,776,24,4,274.10,1096.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2335,776,19,1,117.61,117.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2336,776,38,3,38.38,115.14,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2337,776,31,5,64.66,323.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2338,777,88,4,14.74,58.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2339,777,11,1,486.83,486.83,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2340,777,61,2,463.99,927.98,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2341,777,42,4,482.54,1930.16,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2342,777,88,2,14.74,29.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2343,778,33,1,383.36,383.36,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2344,778,13,5,104.22,521.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2345,778,8,1,479.03,479.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2346,778,43,2,359.34,718.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2347,778,61,3,463.99,1391.97,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2348,779,33,5,383.36,1916.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2349,780,86,3,173.44,520.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2350,780,17,5,308.47,1542.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2351,780,6,5,230.11,1150.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2352,780,23,3,80.01,240.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2353,781,60,2,90.67,181.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2354,781,12,3,416.41,1249.23,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2355,781,91,5,450.50,2252.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2356,782,41,1,90.91,90.91,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2357,783,56,3,405.93,1217.79,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2358,783,34,5,422.42,2112.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2359,783,98,3,88.01,264.03,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2360,784,41,4,90.91,363.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2361,784,98,2,88.01,176.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2362,785,25,2,205.71,411.42,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2363,786,61,3,463.99,1391.97,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2364,787,15,4,196.26,785.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2365,787,6,4,230.11,920.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2366,787,46,5,122.76,613.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2367,787,63,4,334.32,1337.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2368,788,45,1,120.10,120.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2369,789,96,5,97.89,489.45,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2370,789,35,5,193.22,966.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2371,790,1,5,22.26,111.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2372,790,99,5,430.71,2153.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2373,790,24,4,274.10,1096.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2374,790,10,2,405.49,810.98,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2375,790,99,4,430.71,1722.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2376,791,37,1,64.82,64.82,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2377,792,20,1,122.23,122.23,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2378,792,11,4,486.83,1947.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2379,792,91,4,450.50,1802.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2380,793,85,1,320.80,320.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2381,793,43,1,359.34,359.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2382,793,84,5,257.65,1288.25,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2383,793,58,3,463.92,1391.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2384,793,94,5,377.24,1886.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2385,794,42,1,482.54,482.54,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2386,794,96,1,97.89,97.89,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2387,794,71,5,286.96,1434.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2388,795,23,2,80.01,160.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2389,795,99,4,430.71,1722.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2390,795,12,1,416.41,416.41,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2391,796,100,4,159.54,638.16,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2392,796,37,2,64.82,129.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2393,796,16,3,191.39,574.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2394,796,63,4,334.32,1337.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2395,797,86,1,173.44,173.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2396,797,48,5,261.94,1309.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2397,797,26,4,251.82,1007.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2398,798,73,5,74.13,370.65,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2399,798,55,1,99.91,99.91,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2400,798,97,4,403.10,1612.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2401,799,81,4,470.08,1880.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2402,799,12,1,416.41,416.41,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2403,799,66,3,243.63,730.89,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2404,799,60,2,90.67,181.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2405,800,68,5,301.57,1507.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2406,800,11,3,486.83,1460.49,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2407,800,60,4,90.67,362.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2408,800,11,4,486.83,1947.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2409,801,32,5,477.37,2386.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2410,801,55,3,99.91,299.73,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2411,801,73,1,74.13,74.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2412,802,14,5,388.80,1944.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2413,802,55,4,99.91,399.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2414,802,13,4,104.22,416.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2415,802,85,5,320.80,1604.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2416,802,33,3,383.36,1150.08,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2417,803,3,1,299.34,299.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2418,803,95,4,488.34,1953.36,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2419,803,23,2,80.01,160.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2420,803,51,1,56.22,56.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2421,803,11,4,486.83,1947.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2422,804,76,4,273.44,1093.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2423,804,97,4,403.10,1612.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2424,804,80,3,13.83,41.49,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2425,805,11,5,486.83,2434.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2426,805,34,1,422.42,422.42,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2427,806,51,1,56.22,56.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2428,807,89,4,277.34,1109.36,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2429,807,85,5,320.80,1604.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2430,807,93,4,392.26,1569.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2431,807,39,5,368.63,1843.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2432,808,39,1,368.63,368.63,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2433,808,17,2,308.47,616.94,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2434,808,2,2,370.87,741.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2435,808,15,1,196.26,196.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2436,809,62,2,351.33,702.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2437,809,84,2,257.65,515.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2438,810,39,4,368.63,1474.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2439,811,15,2,196.26,392.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2440,812,61,1,463.99,463.99,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2441,812,58,5,463.92,2319.60,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2442,812,32,2,477.37,954.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2443,812,38,5,38.38,191.90,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2444,813,2,1,370.87,370.87,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2445,813,81,4,470.08,1880.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2446,813,54,4,103.88,415.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2447,814,63,4,334.32,1337.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2448,815,92,1,112.94,112.94,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2449,815,68,1,301.57,301.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2450,816,9,3,57.39,172.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2451,816,83,4,113.21,452.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2452,816,61,1,463.99,463.99,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2453,816,64,5,116.67,583.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2454,816,83,3,113.21,339.63,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2455,817,21,3,141.19,423.57,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2456,818,57,2,329.55,659.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2457,818,65,2,39.87,79.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2458,818,76,3,273.44,820.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2459,819,38,4,38.38,153.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2460,819,54,3,103.88,311.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2461,820,27,3,317.45,952.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2462,820,89,1,277.34,277.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2463,820,86,4,173.44,693.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2464,820,17,2,308.47,616.94,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2465,820,26,2,251.82,503.64,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2466,821,64,3,116.67,350.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2467,821,31,2,64.66,129.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2468,821,72,1,338.17,338.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2469,821,3,3,299.34,898.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2470,822,23,5,80.01,400.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2471,822,5,1,360.85,360.85,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2472,823,30,1,344.04,344.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2473,823,72,2,338.17,676.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2474,823,63,3,334.32,1002.96,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2475,823,44,3,224.67,674.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2476,823,99,1,430.71,430.71,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2477,824,89,5,277.34,1386.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2478,824,78,1,87.30,87.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2479,825,97,1,403.10,403.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2480,825,14,5,388.80,1944.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2481,825,79,1,309.72,309.72,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2482,825,72,1,338.17,338.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2483,826,27,3,317.45,952.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2484,827,64,1,116.67,116.67,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2485,827,20,3,122.23,366.69,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2486,827,43,2,359.34,718.68,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2487,827,16,2,191.39,382.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2488,827,57,4,329.55,1318.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2489,828,44,3,224.67,674.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2490,828,65,2,39.87,79.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2491,828,11,3,486.83,1460.49,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2492,828,48,4,261.94,1047.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2493,829,97,5,403.10,2015.50,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2494,829,54,2,103.88,207.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2495,830,59,5,247.96,1239.80,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2496,830,88,3,14.74,44.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2497,830,4,4,124.00,496.00,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2498,830,19,1,117.61,117.61,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2499,831,44,3,224.67,674.01,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2500,832,51,1,56.22,56.22,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2501,833,8,5,479.03,2395.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2502,833,38,4,38.38,153.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2503,833,52,5,211.44,1057.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2504,833,39,3,368.63,1105.89,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2505,833,45,1,120.10,120.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2506,834,58,2,463.92,927.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2507,834,70,5,301.31,1506.55,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2508,834,80,4,13.83,55.32,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2509,834,90,3,82.57,247.71,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2510,835,39,1,368.63,368.63,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2511,835,5,5,360.85,1804.25,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2512,836,70,3,301.31,903.93,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2513,836,28,1,41.13,41.13,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2514,836,66,5,243.63,1218.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2515,836,40,5,385.26,1926.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2516,836,44,2,224.67,449.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2517,837,100,3,159.54,478.62,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2518,837,93,4,392.26,1569.04,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2519,838,34,5,422.42,2112.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2520,838,46,1,122.76,122.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2521,838,7,1,352.09,352.09,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2522,839,44,2,224.67,449.34,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2523,839,96,5,97.89,489.45,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2524,839,73,5,74.13,370.65,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2525,839,77,2,441.62,883.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2526,840,87,2,373.20,746.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2527,840,92,4,112.94,451.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2528,840,67,2,37.87,75.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2529,840,14,3,388.80,1166.40,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2530,840,67,5,37.87,189.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2531,841,19,4,117.61,470.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2532,842,8,4,479.03,1916.12,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2533,843,58,1,463.92,463.92,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2534,843,48,5,261.94,1309.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2535,844,75,4,314.37,1257.48,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2536,844,82,4,373.78,1495.12,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2537,844,57,4,329.55,1318.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2538,845,65,2,39.87,79.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2539,845,63,4,334.32,1337.28,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2540,846,59,4,247.96,991.84,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2541,846,5,2,360.85,721.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2542,847,78,4,87.30,349.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2543,848,38,1,38.38,38.38,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2544,848,67,2,37.87,75.74,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2545,848,16,3,191.39,574.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2546,848,40,3,385.26,1155.78,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2547,848,39,3,368.63,1105.89,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2548,849,76,4,273.44,1093.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2549,849,7,3,352.09,1056.27,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2550,850,95,4,488.34,1953.36,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2551,850,1,1,22.26,22.26,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2552,851,54,4,103.88,415.52,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2553,852,49,4,274.22,1096.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2554,852,93,5,392.26,1961.30,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2555,852,17,2,308.47,616.94,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2556,853,86,4,173.44,693.76,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2557,853,20,3,122.23,366.69,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2558,853,12,5,416.41,2082.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2559,853,86,5,173.44,867.20,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2560,854,44,5,224.67,1123.35,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2561,854,6,4,230.11,920.44,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2562,854,95,3,488.34,1465.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2563,854,83,1,113.21,113.21,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2564,855,81,3,470.08,1410.24,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2565,855,72,1,338.17,338.17,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2566,855,83,5,113.21,566.05,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2567,855,11,2,486.83,973.66,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2568,855,80,5,13.83,69.15,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2569,856,65,1,39.87,39.87,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2570,856,16,5,191.39,956.95,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2571,856,24,1,274.10,274.10,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2572,856,36,2,460.06,920.12,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2573,857,69,5,68.74,343.70,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2574,858,3,3,299.34,898.02,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2575,858,56,2,405.93,811.86,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2576,858,54,1,103.88,103.88,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
2577,858,68,3,301.57,904.71,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
