order_id,customer_id,order_number,order_date,total_amount,order_status,created_at,updated_at
718,34,ORD-000718,2023-11-05,956.95,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
719,106,ORD-000719,2024-08-24,644.32,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
720,75,ORD-000720,2023-10-12,1826.95,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
721,292,ORD-000721,2023-03-11,3062.17,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
722,3,ORD-000722,2023-04-12,4704.80,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
723,195,ORD-000723,2024-03-10,4072.08,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
724,391,ORD-000724,2024-01-05,3934.05,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
725,377,ORD-000725,2023-11-16,1301.36,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
726,97,ORD-000726,2023-03-13,1946.01,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
727,203,ORD-000727,2024-03-24,470.44,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
728,206,ORD-000728,2024-12-12,927.63,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
729,103,ORD-000729,2024-09-01,1376.16,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
730,372,ORD-000730,2024-05-26,4636.72,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
731,262,ORD-000731,2023-10-13,3095.74,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
732,16,ORD-000732,2023-04-12,116.67,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
733,498,ORD-000733,2023-07-03,3263.66,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
734,393,ORD-000734,2024-05-19,1825.12,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
735,134,ORD-000735,2024-07-09,2125.33,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
736,227,ORD-000736,2024-04-15,400.05,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
737,338,ORD-000737,2023-11-07,2983.74,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
738,338,ORD-000738,2024-07-21,1468.22,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
739,498,ORD-000739,2024-01-22,1562.76,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
740,429,ORD-000740,2024-01-11,1557.09,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
741,339,ORD-000741,2023-09-08,613.07,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
742,467,ORD-000742,2024-12-05,909.19,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
743,20,ORD-000743,2024-04-16,2135.10,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
744,293,ORD-000744,2024-02-04,2214.56,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
745,154,ORD-000745,2024-01-08,254.15,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
746,148,ORD-000746,2023-09-29,2624.72,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
747,368,ORD-000747,2024-08-15,2487.16,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
748,334,ORD-000748,2023-11-06,4118.14,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
749,264,ORD-000749,2024-04-09,2350.40,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
750,442,ORD-000750,2023-07-11,2249.30,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
751,415,ORD-000751,2024-09-21,1543.61,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
752,433,ORD-000752,2024-03-21,363.52,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
753,132,ORD-000753,2024-12-04,2098.16,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
754,249,ORD-000754,2024-07-27,1375.29,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
755,405,ORD-000755,2023-10-12,1569.04,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
756,401,ORD-000756,2023-01-21,454.55,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
757,153,ORD-000757,2023-03-07,350.54,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
758,293,ORD-000758,2024-05-27,4472.78,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
759,396,ORD-000759,2023-11-17,2626.59,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
760,497,ORD-000760,2023-10-09,4121.71,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
761,163,ORD-000761,2024-07-12,1777.14,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
762,421,ORD-000762,2023-11-12,4678.50,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
763,463,ORD-000763,2024-12-02,1843.74,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
764,153,ORD-000764,2023-08-04,6162.95,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
765,242,ORD-000765,2024-02-27,987.06,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
766,309,ORD-000766,2024-07-14,2472.09,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
767,406,ORD-000767,2024-10-18,422.88,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
768,322,ORD-000768,2023-11-09,2975.07,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
769,245,ORD-000769,2023-05-17,1521.32,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
770,102,ORD-000770,2023-03-28,2600.69,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
771,486,ORD-000771,2023-01-24,181.34,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
772,135,ORD-000772,2024-12-19,1057.20,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
773,220,ORD-000773,2024-09-06,1820.18,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
774,61,ORD-000774,2023-01-15,2718.59,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
775,148,ORD-000775,2024-05-21,1695.10,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
776,422,ORD-000776,2023-10-17,1652.45,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
777,231,ORD-000777,2023-09-12,3433.41,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
778,366,ORD-000778,2024-01-28,3494.14,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
779,311,ORD-000779,2024-11-17,1916.80,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
780,318,ORD-000780,2024-01-26,3453.25,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
781,87,ORD-000781,2024-05-30,3683.07,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
782,222,ORD-000782,2023-05-26,90.91,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
783,66,ORD-000783,2024-05-26,3593.92,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
784,265,ORD-000784,2023-11-17,539.66,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
785,285,ORD-000785,2024-11-04,411.42,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
786,28,ORD-000786,2023-08-24,1391.97,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
787,84,ORD-000787,2024-12-23,3656.56,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
788,253,ORD-000788,2023-04-26,120.10,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
789,105,ORD-000789,2023-10-18,1455.55,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
790,457,ORD-000790,2024-11-10,5895.07,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
791,347,ORD-000791,2023-04-07,64.82,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
792,202,ORD-000792,2024-01-18,3871.55,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
793,233,ORD-000793,2024-10-05,5246.35,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
794,67,ORD-000794,2023-08-05,2015.23,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
795,196,ORD-000795,2023-04-05,2299.27,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
796,437,ORD-000796,2023-08-02,2679.25,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
797,377,ORD-000797,2023-11-14,2490.42,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
798,229,ORD-000798,2024-02-02,2082.96,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
799,416,ORD-000799,2024-01-13,3208.96,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
800,332,ORD-000800,2024-12-03,5278.34,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
801,154,ORD-000801,2023-06-02,2760.71,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
802,283,ORD-000802,2023-03-20,5514.60,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
803,131,ORD-000803,2024-08-22,4416.26,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
804,449,ORD-000804,2024-12-22,2747.65,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
805,175,ORD-000805,2023-07-11,2856.57,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
806,223,ORD-000806,2024-07-01,56.22,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
807,7,ORD-000807,2023-06-25,6125.55,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
808,417,ORD-000808,2024-09-23,1923.57,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
809,357,ORD-000809,2023-07-12,1217.96,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
810,224,ORD-000810,2024-10-03,1474.52,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
811,76,ORD-000811,2024-04-30,392.52,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
812,463,ORD-000812,2023-06-06,3930.23,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
813,425,ORD-000813,2024-02-06,2666.71,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
814,378,ORD-000814,2024-08-15,1337.28,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
815,249,ORD-000815,2024-06-09,414.51,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
816,217,ORD-000816,2024-08-13,2011.98,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
817,230,ORD-000817,2024-12-15,423.57,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
818,372,ORD-000818,2023-07-16,1559.16,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
819,472,ORD-000819,2024-09-08,465.16,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
820,408,ORD-000820,2024-04-28,3044.03,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
821,311,ORD-000821,2024-05-18,1715.52,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
822,452,ORD-000822,2023-09-25,760.90,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
823,173,ORD-000823,2024-03-16,3128.06,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
824,395,ORD-000824,2024-07-24,1474.00,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
825,362,ORD-000825,2023-02-21,2994.99,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
826,260,ORD-000826,2023-04-18,952.35,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
827,81,ORD-000827,2023-10-27,2903.02,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
828,394,ORD-000828,2023-01-07,3262.00,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
829,185,ORD-000829,2024-10-06,2223.26,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
830,71,ORD-000830,2024-03-15,1897.63,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
831,368,ORD-000831,2024-06-13,674.01,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
832,206,ORD-000832,2023-06-18,56.22,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
833,339,ORD-000833,2024-10-18,4831.86,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
834,424,ORD-000834,2023-10-14,2737.42,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
835,455,ORD-000835,2024-10-26,2172.88,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
836,172,ORD-000836,2024-02-04,4538.85,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
837,12,ORD-000837,2023-01-29,2047.66,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
838,259,ORD-000838,2023-04-24,2586.95,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
839,230,ORD-000839,2023-11-02,2192.68,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
840,180,ORD-000840,2023-11-03,2629.65,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
841,99,ORD-000841,2024-01-05,470.44,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
842,425,ORD-000842,2024-02-26,1916.12,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
843,455,ORD-000843,2023-05-14,1773.62,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
844,207,ORD-000844,2024-08-25,4070.80,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
845,375,ORD-000845,2024-03-02,1417.02,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
846,67,ORD-000846,2024-12-22,1713.54,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
847,484,ORD-000847,2024-07-26,349.20,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
848,57,ORD-000848,2023-05-04,2949.96,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
849,249,ORD-000849,2023-01-29,2150.03,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
850,456,ORD-000850,2023-10-18,1975.62,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
851,281,ORD-000851,2023-12-24,415.52,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
852,294,ORD-000852,2023-11-14,3675.12,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
853,259,ORD-000853,2024-10-13,4009.70,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
854,210,ORD-000854,2024-02-01,3622.02,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
855,444,ORD-000855,2023-06-19,3357.27,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
856,296,ORD-000856,2023-02-24,2191.04,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
857,126,ORD-000857,2024-12-23,343.70,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
858,165,ORD-000858,2024-02-16,2718.47,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
859,196,ORD-000859,2023-09-21,521.10,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
860,87,ORD-000860,2023-10-20,750.05,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
861,488,ORD-000861,2024-02-22,929.16,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
862,93,ORD-000862,2023-01-28,542.53,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
863,133,ORD-000863,2024-01-20,503.64,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
864,386,ORD-000864,2024-09-03,2016.62,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
865,284,ORD-000865,2024-02-21,3576.38,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
866,346,ORD-000866,2023-04-14,5586.30,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
867,192,ORD-000867,2024-07-07,1627.64,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
868,22,ORD-000868,2023-01-02,2536.83,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
869,180,ORD-000869,2024-10-09,4075.57,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
870,203,ORD-000870,2024-12-16,3801.54,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
871,108,ORD-000871,2024-09-17,3120.18,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
872,340,ORD-000872,2023-11-26,1599.14,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
873,468,ORD-000873,2024-12-09,349.20,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
874,3,ORD-000874,2023-01-10,2031.11,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
875,276,ORD-000875,2023-02-01,491.04,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
876,424,ORD-000876,2024-09-07,1699.00,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
877,114,ORD-000877,2023-01-21,1360.75,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
878,120,ORD-000878,2024-05-20,1840.24,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
879,464,ORD-000879,2024-12-21,1007.28,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
880,57,ORD-000880,2023-10-12,2177.92,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
881,345,ORD-000881,2024-11-29,546.88,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
882,382,ORD-000882,2023-03-08,467.58,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
883,497,ORD-000883,2024-12-10,3354.08,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
884,239,ORD-000884,2024-05-22,3839.96,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
885,3,ORD-000885,2024-02-06,3791.51,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
886,491,ORD-000886,2023-03-18,727.83,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
887,321,ORD-000887,2024-10-02,1405.32,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
888,414,ORD-000888,2023-01-25,1630.02,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
889,421,ORD-000889,2023-12-08,797.70,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
890,318,ORD-000890,2024-03-25,2335.51,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
891,401,ORD-000891,2023-05-11,3106.56,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
892,287,ORD-000892,2023-02-23,3590.96,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
893,6,ORD-000893,2024-04-09,1977.85,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
894,169,ORD-000894,2024-08-24,388.80,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
895,305,ORD-000895,2024-12-31,6097.80,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
896,228,ORD-000896,2023-07-10,1155.52,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
897,300,ORD-000897,2024-03-22,2361.37,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
898,159,ORD-000898,2024-09-09,1092.89,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
899,30,ORD-000899,2023-09-01,1738.85,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
900,356,ORD-000900,2024-12-09,6393.77,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
901,54,ORD-000901,2024-04-10,1888.78,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
902,110,ORD-000902,2023-09-02,3497.26,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
903,186,ORD-000903,2023-01-11,1166.04,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
904,100,ORD-000904,2024-10-08,248.00,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
905,102,ORD-000905,2023-10-18,1968.19,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
906,126,ORD-000906,2023-07-02,240.03,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
907,467,ORD-000907,2023-04-14,723.56,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
908,157,ORD-000908,2024-04-12,2437.66,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
909,61,ORD-000909,2023-05-28,1851.21,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
910,163,ORD-000910,2024-09-05,1697.43,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
911,438,ORD-000911,2024-07-02,2021.35,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
912,447,ORD-000912,2023-05-10,2697.19,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
913,34,ORD-000913,2023-06-21,2984.37,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
914,367,ORD-000914,2024-05-21,3384.03,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
915,107,ORD-000915,2023-08-13,1712.11,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
916,479,ORD-000916,2024-01-19,3364.09,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
917,22,ORD-000917,2024-04-21,4799.89,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
918,196,ORD-000918,2023-01-26,1459.99,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
919,263,ORD-000919,2024-07-13,657.61,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
920,280,ORD-000920,2023-07-25,2269.68,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
921,382,ORD-000921,2024-11-30,2702.85,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
922,468,ORD-000922,2023-09-25,1354.59,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
923,242,ORD-000923,2024-10-31,2589.93,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
924,403,ORD-000924,2024-07-19,2075.93,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
925,231,ORD-000925,2024-07-25,1864.10,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
926,256,ORD-000926,2024-11-05,1372.45,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
927,154,ORD-000927,2023-11-30,2120.42,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
928,105,ORD-000928,2024-02-05,4968.49,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
929,54,ORD-000929,2024-11-22,1386.70,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
930,251,ORD-000930,2023-01-28,359.20,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
931,120,ORD-000931,2023-10-26,1976.33,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
932,81,ORD-000932,2023-04-24,3154.61,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
933,419,ORD-000933,2024-12-27,2362.80,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
934,104,ORD-000934,2024-05-29,951.82,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
935,310,ORD-000935,2023-09-10,2640.32,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
936,201,ORD-000936,2024-09-19,2643.50,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
937,358,ORD-000937,2024-08-05,2550.57,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
938,358,ORD-000938,2023-08-11,1539.32,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
939,210,ORD-000939,2024-04-06,2631.69,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
940,328,ORD-000940,2024-12-12,2465.73,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
941,364,ORD-000941,2023-05-20,2420.35,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
942,72,ORD-000942,2024-04-27,201.49,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
943,91,ORD-000943,2023-10-29,3849.51,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
944,184,ORD-000944,2023-07-02,1866.00,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
945,111,ORD-000945,2024-03-28,3017.57,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
946,393,ORD-000946,2023-07-26,649.61,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
947,8,ORD-000947,2023-12-12,133.19,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
948,409,ORD-000948,2024-11-11,1164.07,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
949,418,ORD-000949,2023-12-01,2961.05,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
950,55,ORD-000950,2024-01-01,2256.43,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
951,7,ORD-000951,2024-02-03,2645.78,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
952,35,ORD-000952,2023-08-12,2834.92,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
953,406,ORD-000953,2024-08-05,3197.66,processing,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
954,171,ORD-000954,2023-06-29,4297.45,shipped,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
955,328,ORD-000955,2023-08-27,1584.71,pending,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
956,159,ORD-000956,2023-08-31,971.89,delivered,2025-10-17 14:31:48.089726,2025-10-17 14:31:48.089726
